id,label
TEST_05137,Indian Grey Hornbill
TEST_05138,Common Tailorbird
TEST_05139,Common Tailorbird
TEST_05140,Cattle Egret
TEST_05141,Indian Grey Hornbill
TEST_05142,Common Tailorbird
TEST_05143,Sarus Crane
TEST_05144,Red-Wattled Lapwing
TEST_05145,Ruddy Shelduck
TEST_05146,Common Rosefinch
TEST_05147,Common Tailorbird
TEST_05148,Ruddy Shelduck
TEST_05149,Indian Peacock
TEST_05150,Ruddy Shelduck
TEST_05151,Coppersmith Barbet
TEST_05152,Common Tailorbird
TEST_05153,Asian Green Bee-Eater
TEST_05154,Cattle Egret
TEST_05155,Common Rosefinch
TEST_05156,Red-Wattled Lapwing
TEST_05157,White Wagtail
TEST_05158,Ruddy Shelduck
TEST_05159,Common Tailorbird
TEST_05160,Common Rosefinch
TEST_05161,Brown-Headed Barbet
TEST_05162,Common Rosefinch
TEST_05163,House Crow
TEST_05164,Cattle Egret
TEST_05165,Hoopoe
TEST_05166,Common Tailorbird
TEST_05167,Indian Grey Hornbill
TEST_05168,Ruddy Shelduck
TEST_05169,Common Tailorbird
TEST_05170,Brown-Headed Barbet
TEST_05171,Asian Green Bee-Eater
TEST_05172,Indian Grey Hornbill
TEST_05173,Common Tailorbird
TEST_05174,Common Myna
TEST_05175,Hoopoe
TEST_05176,Ruddy Shelduck
TEST_05177,Cattle Egret
TEST_05178,White-Breasted Waterhen
TEST_05179,Ruddy Shelduck
TEST_05180,Common Tailorbird
TEST_05181,Ruddy Shelduck
TEST_05182,Brown-Headed Barbet
TEST_05183,Common Rosefinch
TEST_05184,Common Tailorbird
TEST_05185,White-Breasted Kingfisher
TEST_05186,Indian Peacock
TEST_05187,Ruddy Shelduck
TEST_05188,Ruddy Shelduck
TEST_05189,Common Tailorbird
TEST_05190,Common Kingfisher
TEST_05191,House Crow
TEST_05192,Common Rosefinch
TEST_05193,Ruddy Shelduck
TEST_05194,Ruddy Shelduck
TEST_05195,Indian Grey Hornbill
TEST_05196,Common Tailorbird
TEST_05197,Common Tailorbird
TEST_05198,Ruddy Shelduck
TEST_05199,Jungle Babbler
TEST_05200,Brown-Headed Barbet
TEST_05201,Ruddy Shelduck
TEST_05202,House Crow
TEST_05203,Hoopoe
TEST_05204,Brown-Headed Barbet
TEST_05205,Indian Peacock
TEST_05206,Brown-Headed Barbet
TEST_05207,Ruddy Shelduck
TEST_05208,Red-Wattled Lapwing
TEST_05209,Ruddy Shelduck
TEST_05210,Common Rosefinch
TEST_05211,Brown-Headed Barbet
TEST_05212,Ruddy Shelduck
TEST_05213,Common Tailorbird
TEST_05214,Brown-Headed Barbet
TEST_05215,Common Tailorbird
TEST_05216,Indian Grey Hornbill
TEST_05217,Indian Peacock
TEST_05218,Ruddy Shelduck
TEST_05219,Indian Grey Hornbill
TEST_05220,Brown-Headed Barbet
TEST_05221,Jungle Babbler
TEST_05222,Hoopoe
TEST_05223,Ruddy Shelduck
TEST_05224,Asian Green Bee-Eater
TEST_05225,Cattle Egret
TEST_05226,Ruddy Shelduck
TEST_05227,Common Tailorbird
TEST_05228,House Crow
TEST_05229,Hoopoe
TEST_05230,Brown-Headed Barbet
TEST_05231,Indian Peacock
TEST_05232,Common Tailorbird
TEST_05233,Common Tailorbird
TEST_05234,Common Rosefinch
TEST_05235,Common Tailorbird
TEST_05236,Indian Grey Hornbill
TEST_05237,Coppersmith Barbet
TEST_05238,Jungle Babbler
TEST_05239,White-Breasted Kingfisher
TEST_05240,Brown-Headed Barbet
TEST_05241,Common Rosefinch
TEST_05242,Indian Peacock
TEST_05243,Jungle Babbler
TEST_05244,Cattle Egret
TEST_05245,Common Tailorbird
TEST_05246,Common Kingfisher
TEST_05247,Common Tailorbird
TEST_05248,Red-Wattled Lapwing
TEST_05249,Common Rosefinch
TEST_05250,House Crow
TEST_05251,Common Tailorbird
TEST_05252,Common Tailorbird
TEST_05253,Sarus Crane
TEST_05254,House Crow
TEST_05255,Common Tailorbird
TEST_05256,Common Tailorbird
TEST_05257,Hoopoe
TEST_05258,Forest Wagtail
TEST_05259,Common Rosefinch
TEST_05260,Coppersmith Barbet
TEST_05261,Common Tailorbird
TEST_05262,Brown-Headed Barbet
TEST_05263,Indian Grey Hornbill
TEST_05264,Sarus Crane
TEST_05265,Hoopoe
TEST_05266,Sarus Crane
TEST_05267,Common Tailorbird
TEST_05268,Indian Roller
TEST_05269,Ruddy Shelduck
TEST_05270,Brown-Headed Barbet
TEST_05271,Common Rosefinch
TEST_05272,Common Tailorbird
TEST_05273,Cattle Egret
TEST_05274,Indian Grey Hornbill
TEST_05275,Common Rosefinch
TEST_05276,Red-Wattled Lapwing
TEST_05277,Ruddy Shelduck
TEST_05278,Ruddy Shelduck
TEST_05279,Common Myna
TEST_05280,Forest Wagtail
TEST_05281,Common Tailorbird
TEST_05282,Ruddy Shelduck
TEST_05283,White-Breasted Waterhen
TEST_05284,Indian Peacock
TEST_05285,Indian Roller
TEST_05286,Ruddy Shelduck
TEST_05287,Common Tailorbird
TEST_05288,Brown-Headed Barbet
TEST_05289,Indian Grey Hornbill
TEST_05290,Sarus Crane
TEST_05291,Ruddy Shelduck
TEST_05292,Indian Grey Hornbill
TEST_05293,Common Tailorbird
TEST_05294,Red-Wattled Lapwing
TEST_05295,Ruddy Shelduck
TEST_05296,House Crow
TEST_05297,Indian Peacock
TEST_05298,Common Kingfisher
TEST_05299,Sarus Crane
TEST_05300,Ruddy Shelduck
TEST_05301,Coppersmith Barbet
TEST_05302,Ruddy Shelduck
TEST_05303,Indian Peacock
TEST_05304,White-Breasted Kingfisher
TEST_05305,Hoopoe
TEST_05306,Ruddy Shelduck
TEST_05307,Common Tailorbird
TEST_05308,Brown-Headed Barbet
TEST_05309,Jungle Babbler
TEST_05310,Ruddy Shelduck
TEST_05311,Common Kingfisher
TEST_05312,Ruddy Shelduck
TEST_05313,Common Rosefinch
TEST_05314,Indian Grey Hornbill
TEST_05315,Indian Peacock
TEST_05316,Sarus Crane
TEST_05317,Ruddy Shelduck
TEST_05318,Cattle Egret
TEST_05319,Jungle Babbler
TEST_05320,Ruddy Shelduck
TEST_05321,Hoopoe
TEST_05322,Common Tailorbird
TEST_05323,White-Breasted Kingfisher
TEST_05324,Hoopoe
TEST_05325,Hoopoe
TEST_05326,Hoopoe
TEST_05327,Jungle Babbler
TEST_05328,Coppersmith Barbet
TEST_05329,Common Tailorbird
TEST_05330,Common Rosefinch
TEST_05331,White-Breasted Kingfisher
TEST_05332,Common Tailorbird
TEST_05333,Indian Peacock
TEST_05334,Hoopoe
TEST_05335,Common Tailorbird
TEST_05336,Cattle Egret
TEST_05337,Common Rosefinch
TEST_05338,Common Rosefinch
TEST_05339,Cattle Egret
TEST_05340,Common Tailorbird
TEST_05341,Common Kingfisher
TEST_05342,Common Tailorbird
TEST_05343,Common Tailorbird
TEST_05344,Ruddy Shelduck
TEST_05345,Indian Peacock
TEST_05346,Common Tailorbird
TEST_05347,Common Tailorbird
TEST_05348,Coppersmith Barbet
TEST_05349,Common Rosefinch
TEST_05350,Indian Roller
TEST_05351,Sarus Crane
TEST_05352,Cattle Egret
TEST_05353,Common Tailorbird
TEST_05354,Common Kingfisher
TEST_05355,Common Myna
TEST_05356,Cattle Egret
TEST_05357,Common Tailorbird
TEST_05358,Common Rosefinch
TEST_05359,Red-Wattled Lapwing
TEST_05360,Ruddy Shelduck
TEST_05361,Common Tailorbird
TEST_05362,Red-Wattled Lapwing
TEST_05363,Ruddy Shelduck
TEST_05364,Common Rosefinch
TEST_05365,Indian Grey Hornbill
TEST_05366,Sarus Crane
TEST_05367,Common Tailorbird
TEST_05368,Hoopoe
TEST_05369,Common Tailorbird
TEST_05370,Brown-Headed Barbet
TEST_05371,Ruddy Shelduck
TEST_05372,Ruddy Shelduck
TEST_05373,Ruddy Shelduck
TEST_05374,Ruddy Shelduck
TEST_05375,Ruddy Shelduck
TEST_05376,Common Tailorbird
TEST_05377,Ruddy Shelduck
TEST_05378,Brown-Headed Barbet
TEST_05379,Ruddy Shelduck
TEST_05380,Jungle Babbler
TEST_05381,Indian Peacock
TEST_05382,Brown-Headed Barbet
TEST_05383,Ruddy Shelduck
TEST_05384,Ruddy Shelduck
TEST_05385,Brown-Headed Barbet
TEST_05386,Ruddy Shelduck
TEST_05387,Common Rosefinch
TEST_05388,Forest Wagtail
TEST_05389,Indian Grey Hornbill
TEST_05390,Cattle Egret
TEST_05391,Brown-Headed Barbet
TEST_05392,Red-Wattled Lapwing
TEST_05393,Common Tailorbird
TEST_05394,Common Kingfisher
TEST_05395,Ruddy Shelduck
TEST_05396,Brown-Headed Barbet
TEST_05397,Cattle Egret
TEST_05398,Common Tailorbird
TEST_05399,Indian Grey Hornbill
TEST_05400,Common Tailorbird
TEST_05401,Common Kingfisher
TEST_05402,Brown-Headed Barbet
TEST_05403,Asian Green Bee-Eater
TEST_05404,Common Tailorbird
TEST_05405,Sarus Crane
TEST_05406,Common Kingfisher
TEST_05407,Asian Green Bee-Eater
TEST_05408,Cattle Egret
TEST_05409,Indian Grey Hornbill
TEST_05410,Common Kingfisher
TEST_05411,Indian Grey Hornbill
TEST_05412,Brown-Headed Barbet
TEST_05413,Common Rosefinch
TEST_05414,Common Tailorbird
TEST_05415,Common Rosefinch
TEST_05416,Common Tailorbird
TEST_05417,Common Tailorbird
TEST_05418,Indian Grey Hornbill
TEST_05419,Common Rosefinch
TEST_05420,Ruddy Shelduck
TEST_05421,Ruddy Shelduck
TEST_05422,Ruddy Shelduck
TEST_05423,Common Myna
TEST_05424,Brown-Headed Barbet
TEST_05425,Ruddy Shelduck
TEST_05426,Common Myna
TEST_05427,Hoopoe
TEST_05428,Cattle Egret
TEST_05429,Cattle Egret
TEST_05430,Common Rosefinch
TEST_05431,Common Tailorbird
TEST_05432,Common Rosefinch
TEST_05433,Indian Peacock
TEST_05434,Common Kingfisher
TEST_05435,Sarus Crane
TEST_05436,Brown-Headed Barbet
TEST_05437,Common Tailorbird
TEST_05438,Common Myna
TEST_05439,Indian Grey Hornbill
TEST_05440,Brown-Headed Barbet
TEST_05441,Common Tailorbird
TEST_05442,House Crow
TEST_05443,Common Rosefinch
TEST_05444,Ruddy Shelduck
TEST_05445,Cattle Egret
TEST_05446,Common Tailorbird
TEST_05447,Sarus Crane
TEST_05448,Ruddy Shelduck
TEST_05449,Common Kingfisher
TEST_05450,Ruddy Shelduck
TEST_05451,Jungle Babbler
TEST_05452,Common Kingfisher
TEST_05453,Common Tailorbird
TEST_05454,Brown-Headed Barbet
TEST_05455,Common Kingfisher
TEST_05456,Gray Wagtail
TEST_05457,Indian Grey Hornbill
TEST_05458,Indian Peacock
TEST_05459,Asian Green Bee-Eater
TEST_05460,Cattle Egret
TEST_05461,Ruddy Shelduck
TEST_05462,Common Tailorbird
TEST_05463,Coppersmith Barbet
TEST_05464,Common Rosefinch
TEST_05465,Brown-Headed Barbet
TEST_05466,Cattle Egret
TEST_05467,Sarus Crane
TEST_05468,White-Breasted Kingfisher
TEST_05469,Common Rosefinch
TEST_05470,Indian Grey Hornbill
TEST_05471,Indian Grey Hornbill
TEST_05472,Cattle Egret
TEST_05473,Ruddy Shelduck
TEST_05474,Common Tailorbird
TEST_05475,Ruddy Shelduck
TEST_05476,Jungle Babbler
TEST_05477,Indian Peacock
TEST_05478,Brown-Headed Barbet
TEST_05479,House Crow
TEST_05480,Ruddy Shelduck
TEST_05481,Indian Grey Hornbill
TEST_05482,Common Tailorbird
TEST_05483,Ruddy Shelduck
TEST_05484,Ruddy Shelduck
TEST_05485,Indian Grey Hornbill
TEST_05486,Ruddy Shelduck
TEST_05487,Brown-Headed Barbet
TEST_05488,Common Rosefinch
TEST_05489,White-Breasted Kingfisher
TEST_05490,Common Kingfisher
TEST_05491,Ruddy Shelduck
TEST_05492,Common Tailorbird
TEST_05493,Brown-Headed Barbet
TEST_05494,Indian Peacock
TEST_05495,Common Tailorbird
TEST_05496,Indian Grey Hornbill
TEST_05497,Ruddy Shelduck
TEST_05498,Hoopoe
TEST_05499,Common Rosefinch
TEST_05500,Common Myna
TEST_05501,Ruddy Shelduck
TEST_05502,Red-Wattled Lapwing
TEST_05503,Brown-Headed Barbet
TEST_05504,Ruddy Shelduck
TEST_05505,Common Rosefinch
TEST_05506,Ruddy Shelduck
TEST_05507,Ruddy Shelduck
TEST_05508,Red-Wattled Lapwing
TEST_05509,House Crow
TEST_05510,Common Rosefinch
TEST_05511,Ruddy Shelduck
TEST_05512,Ruddy Shelduck
TEST_05513,Common Rosefinch
TEST_05514,Common Tailorbird
TEST_05515,Common Tailorbird
TEST_05516,Ruddy Shelduck
TEST_05517,White-Breasted Waterhen
TEST_05518,Red-Wattled Lapwing
TEST_05519,Common Tailorbird
TEST_05520,Asian Green Bee-Eater
TEST_05521,Sarus Crane
TEST_05522,Ruddy Shelduck
TEST_05523,Common Tailorbird
TEST_05524,Cattle Egret
TEST_05525,Cattle Egret
TEST_05526,Common Tailorbird
TEST_05527,Brown-Headed Barbet
TEST_05528,Ruddy Shelduck
TEST_05529,Sarus Crane
TEST_05530,White-Breasted Kingfisher
TEST_05531,Ruddy Shelduck
TEST_05532,Common Tailorbird
TEST_05533,Ruddy Shelduck
TEST_05534,Sarus Crane
TEST_05535,Common Rosefinch
TEST_05536,Sarus Crane
TEST_05537,Ruddy Shelduck
TEST_05538,Ruddy Shelduck
TEST_05539,White-Breasted Kingfisher
TEST_05540,Common Rosefinch
TEST_05541,White-Breasted Kingfisher
TEST_05542,Ruddy Shelduck
TEST_05543,Common Tailorbird
TEST_05544,Hoopoe
TEST_05545,Ruddy Shelduck
TEST_05546,Common Tailorbird
TEST_05547,Ruddy Shelduck
TEST_05548,Common Tailorbird
TEST_05549,Sarus Crane
TEST_05550,Indian Grey Hornbill
TEST_05551,Coppersmith Barbet
TEST_05552,Red-Wattled Lapwing
TEST_05553,Cattle Egret
TEST_05554,Common Kingfisher
TEST_05555,White-Breasted Kingfisher
TEST_05556,Sarus Crane
TEST_05557,Sarus Crane
TEST_05558,Common Rosefinch
TEST_05559,Red-Wattled Lapwing
TEST_05560,Common Tailorbird
TEST_05561,Common Kingfisher
TEST_05562,Common Myna
TEST_05563,Common Rosefinch
TEST_05564,Jungle Babbler
TEST_05565,Hoopoe
TEST_05566,Brown-Headed Barbet
TEST_05567,Common Tailorbird
TEST_05568,Jungle Babbler
TEST_05569,Common Tailorbird
TEST_05570,Rufous Treepie
TEST_05571,Ruddy Shelduck
TEST_05572,Ruddy Shelduck
TEST_05573,Ruddy Shelduck
TEST_05574,Indian Peacock
TEST_05575,Forest Wagtail
TEST_05576,Common Tailorbird
TEST_05577,Indian Roller
TEST_05578,Ruddy Shelduck
TEST_05579,White-Breasted Waterhen
TEST_05580,Common Rosefinch
TEST_05581,Indian Roller
TEST_05582,Common Kingfisher
TEST_05583,Indian Grey Hornbill
TEST_05584,Common Tailorbird
TEST_05585,Common Tailorbird
TEST_05586,Common Tailorbird
TEST_05587,Ruddy Shelduck
TEST_05588,Common Tailorbird
TEST_05589,Sarus Crane
TEST_05590,Sarus Crane
TEST_05591,Ruddy Shelduck
TEST_05592,Common Tailorbird
TEST_05593,Asian Green Bee-Eater
TEST_05594,Brown-Headed Barbet
TEST_05595,Indian Peacock
TEST_05596,Cattle Egret
TEST_05597,Coppersmith Barbet
TEST_05598,Indian Grey Hornbill
TEST_05599,House Crow
TEST_05600,Common Kingfisher
TEST_05601,Common Tailorbird
TEST_05602,Common Tailorbird
TEST_05603,Common Tailorbird
TEST_05604,Common Rosefinch
TEST_05605,Common Rosefinch
TEST_05606,Common Tailorbird
TEST_05607,Sarus Crane
TEST_05608,Common Tailorbird
TEST_05609,Common Tailorbird
TEST_05610,Coppersmith Barbet
TEST_05611,Coppersmith Barbet
TEST_05612,Ruddy Shelduck
TEST_05613,Cattle Egret
TEST_05614,Common Tailorbird
TEST_05615,Cattle Egret
TEST_05616,Jungle Babbler
TEST_05617,Brown-Headed Barbet
TEST_05618,Ruddy Shelduck
TEST_05619,Ruddy Shelduck
TEST_05620,Brown-Headed Barbet
TEST_05621,Indian Grey Hornbill
TEST_05622,Indian Grey Hornbill
TEST_05623,Common Tailorbird
TEST_05624,Indian Grey Hornbill
TEST_05625,Sarus Crane
TEST_05626,Indian Peacock
TEST_05627,Cattle Egret
TEST_05628,Common Rosefinch
TEST_05629,Ruddy Shelduck
TEST_05630,Common Rosefinch
TEST_05631,Common Rosefinch
TEST_05632,Brown-Headed Barbet
TEST_05633,White-Breasted Waterhen
TEST_05634,Ruddy Shelduck
TEST_05635,Ruddy Shelduck
TEST_05636,Sarus Crane
TEST_05637,Brown-Headed Barbet
TEST_05638,Cattle Egret
TEST_05639,Indian Grey Hornbill
TEST_05640,Cattle Egret
TEST_05641,Common Tailorbird
TEST_05642,Indian Grey Hornbill
TEST_05643,Indian Grey Hornbill
TEST_05644,White-Breasted Kingfisher
TEST_05645,Indian Grey Hornbill
TEST_05646,Common Rosefinch
TEST_05647,Ruddy Shelduck
TEST_05648,Hoopoe
TEST_05649,Ruddy Shelduck
TEST_05650,Ruddy Shelduck
TEST_05651,Asian Green Bee-Eater
TEST_05652,Common Tailorbird
TEST_05653,Common Tailorbird
TEST_05654,Asian Green Bee-Eater
TEST_05655,Jungle Babbler
TEST_05656,Indian Peacock
TEST_05657,Cattle Egret
TEST_05658,Ruddy Shelduck
TEST_05659,Common Tailorbird
TEST_05660,Hoopoe
TEST_05661,Indian Grey Hornbill
TEST_05662,Common Tailorbird
TEST_05663,Common Kingfisher
TEST_05664,Ruddy Shelduck
TEST_05665,Indian Roller
TEST_05666,Common Tailorbird
TEST_05667,Ruddy Shelduck
TEST_05668,Common Kingfisher
TEST_05669,Ruddy Shelduck
TEST_05670,Common Tailorbird
TEST_05671,Brown-Headed Barbet
TEST_05672,Indian Peacock
TEST_05673,White-Breasted Waterhen
TEST_05674,White-Breasted Kingfisher
TEST_05675,House Crow
TEST_05676,Brown-Headed Barbet
TEST_05677,Indian Grey Hornbill
TEST_05678,Common Tailorbird
TEST_05679,Common Tailorbird
TEST_05680,Ruddy Shelduck
TEST_05681,Ruddy Shelduck
TEST_05682,Cattle Egret
TEST_05683,Ruddy Shelduck
TEST_05684,Brown-Headed Barbet
TEST_05685,Indian Peacock
TEST_05686,Common Rosefinch
TEST_05687,Gray Wagtail
TEST_05688,Indian Grey Hornbill
TEST_05689,Hoopoe
TEST_05690,Ruddy Shelduck
TEST_05691,Ruddy Shelduck
TEST_05692,Brown-Headed Barbet
TEST_05693,Red-Wattled Lapwing
TEST_05694,Asian Green Bee-Eater
TEST_05695,Ruddy Shelduck
TEST_05696,Common Tailorbird
TEST_05697,Ruddy Shelduck
TEST_05698,Forest Wagtail
TEST_05699,Common Tailorbird
TEST_05700,Cattle Egret
TEST_05701,Sarus Crane
TEST_05702,Red-Wattled Lapwing
TEST_05703,Brown-Headed Barbet
TEST_05704,Sarus Crane
TEST_05705,Common Tailorbird
TEST_05706,Brown-Headed Barbet
TEST_05707,House Crow
TEST_05708,Cattle Egret
TEST_05709,Sarus Crane
TEST_05710,Common Kingfisher
TEST_05711,Common Tailorbird
TEST_05712,Coppersmith Barbet
TEST_05713,Common Tailorbird
TEST_05714,Common Rosefinch
TEST_05715,Common Tailorbird
TEST_05716,Cattle Egret
TEST_05717,Brown-Headed Barbet
TEST_05718,White-Breasted Kingfisher
TEST_05719,Coppersmith Barbet
TEST_05720,Ruddy Shelduck
TEST_05721,Cattle Egret
TEST_05722,Common Tailorbird
TEST_05723,Brown-Headed Barbet
TEST_05724,Indian Peacock
TEST_05725,Gray Wagtail
TEST_05726,Ruddy Shelduck
TEST_05727,Cattle Egret
TEST_05728,Indian Peacock
TEST_05729,Common Rosefinch
TEST_05730,Indian Grey Hornbill
TEST_05731,Forest Wagtail
TEST_05732,Common Rosefinch
TEST_05733,Common Tailorbird
TEST_05734,Indian Grey Hornbill
TEST_05735,Common Tailorbird
TEST_05736,Common Kingfisher
TEST_05737,Jungle Babbler
TEST_05738,Ruddy Shelduck
TEST_05739,Common Rosefinch
TEST_05740,Sarus Crane
TEST_05741,Common Tailorbird
TEST_05742,Sarus Crane
TEST_05743,Red-Wattled Lapwing
TEST_05744,White Wagtail
TEST_05745,Brown-Headed Barbet
TEST_05746,Cattle Egret
TEST_05747,Ruddy Shelduck
TEST_05748,Sarus Crane
TEST_05749,Common Rosefinch
TEST_05750,Ruddy Shelduck
TEST_05751,Indian Peacock
TEST_05752,Brown-Headed Barbet
TEST_05753,Ruddy Shelduck
TEST_05754,Hoopoe
TEST_05755,Common Tailorbird
TEST_05756,Ruddy Shelduck
TEST_05757,Ruddy Shelduck
TEST_05758,Indian Grey Hornbill
TEST_05759,Common Tailorbird
TEST_05760,Sarus Crane
TEST_05761,House Crow
TEST_05762,Gray Wagtail
TEST_05763,Sarus Crane
TEST_05764,Common Tailorbird
TEST_05765,Common Kingfisher
TEST_05766,Sarus Crane
TEST_05767,Cattle Egret
TEST_05768,Ruddy Shelduck
TEST_05769,Sarus Crane
TEST_05770,Ruddy Shelduck
TEST_05771,Common Tailorbird
TEST_05772,Jungle Babbler
TEST_05773,Common Rosefinch
TEST_05774,Forest Wagtail
TEST_05775,Sarus Crane
TEST_05776,Indian Grey Hornbill
TEST_05777,Coppersmith Barbet
TEST_05778,Common Tailorbird
TEST_05779,Indian Grey Hornbill
TEST_05780,Coppersmith Barbet
TEST_05781,Indian Roller
TEST_05782,Ruddy Shelduck
TEST_05783,Common Tailorbird
TEST_05784,Ruddy Shelduck
TEST_05785,Sarus Crane
TEST_05786,Ruddy Shelduck
TEST_05787,Ruddy Shelduck
TEST_05788,Common Tailorbird
TEST_05789,Sarus Crane
TEST_05790,Common Tailorbird
TEST_05791,Common Tailorbird
TEST_05792,Common Kingfisher
TEST_05793,House Crow
TEST_05794,Common Tailorbird
TEST_05795,Asian Green Bee-Eater
TEST_05796,Common Tailorbird
TEST_05797,Ruddy Shelduck
TEST_05798,Common Tailorbird
TEST_05799,Common Rosefinch
TEST_05800,Common Kingfisher
TEST_05801,Brown-Headed Barbet
TEST_05802,House Crow
TEST_05803,Cattle Egret
TEST_05804,Common Rosefinch
TEST_05805,Indian Grey Hornbill
TEST_05806,White-Breasted Kingfisher
TEST_05807,Asian Green Bee-Eater
TEST_05808,Coppersmith Barbet
TEST_05809,Common Rosefinch
TEST_05810,Indian Peacock
TEST_05811,Ruddy Shelduck
TEST_05812,Brown-Headed Barbet
TEST_05813,Red-Wattled Lapwing
TEST_05814,Ruddy Shelduck
TEST_05815,Common Rosefinch
TEST_05816,Common Tailorbird
TEST_05817,Jungle Babbler
TEST_05818,Common Myna
TEST_05819,Indian Grey Hornbill
TEST_05820,Common Rosefinch
TEST_05821,Common Kingfisher
TEST_05822,Ruddy Shelduck
TEST_05823,Brown-Headed Barbet
TEST_05824,Sarus Crane
TEST_05825,Common Tailorbird
TEST_05826,Asian Green Bee-Eater
TEST_05827,Common Tailorbird
TEST_05828,Indian Peacock
TEST_05829,Jungle Babbler
TEST_05830,Coppersmith Barbet
TEST_05831,Common Rosefinch
TEST_05832,Indian Roller
TEST_05833,Common Tailorbird
TEST_05834,Ruddy Shelduck
TEST_05835,Ruddy Shelduck
TEST_05836,Common Tailorbird
TEST_05837,Common Kingfisher
TEST_05838,Red-Wattled Lapwing
TEST_05839,Sarus Crane
TEST_05840,Sarus Crane
TEST_05841,Common Tailorbird
TEST_05842,Common Tailorbird
TEST_05843,House Crow
TEST_05844,Common Kingfisher
TEST_05845,Common Rosefinch
TEST_05846,Jungle Babbler
TEST_05847,Ruddy Shelduck
TEST_05848,Hoopoe
TEST_05849,Common Tailorbird
TEST_05850,Ruddy Shelduck
TEST_05851,Common Rosefinch
TEST_05852,Common Tailorbird
TEST_05853,Cattle Egret
TEST_05854,Common Tailorbird
TEST_05855,Common Tailorbird
TEST_05856,Brown-Headed Barbet
TEST_05857,Forest Wagtail
TEST_05858,Ruddy Shelduck
TEST_05859,Brown-Headed Barbet
TEST_05860,Ruddy Shelduck
TEST_05861,Sarus Crane
TEST_05862,Indian Peacock
TEST_05863,Indian Peacock
TEST_05864,White-Breasted Kingfisher
TEST_05865,Ruddy Shelduck
TEST_05866,Cattle Egret
TEST_05867,Ruddy Shelduck
TEST_05868,House Crow
TEST_05869,House Crow
TEST_05870,House Crow
TEST_05871,Ruddy Shelduck
TEST_05872,Forest Wagtail
TEST_05873,Indian Peacock
TEST_05874,Common Tailorbird
TEST_05875,Common Myna
TEST_05876,House Crow
TEST_05877,Ruddy Shelduck
TEST_05878,Ruddy Shelduck
TEST_05879,Red-Wattled Lapwing
TEST_05880,Ruddy Shelduck
TEST_05881,Brown-Headed Barbet
TEST_05882,Brown-Headed Barbet
TEST_05883,Indian Grey Hornbill
TEST_05884,Cattle Egret
TEST_05885,Common Myna
TEST_05886,Ruddy Shelduck
TEST_05887,Common Tailorbird
TEST_05888,Indian Grey Hornbill
TEST_05889,Red-Wattled Lapwing
TEST_05890,Cattle Egret
TEST_05891,Common Tailorbird
TEST_05892,Ruddy Shelduck
TEST_05893,Common Tailorbird
TEST_05894,Brown-Headed Barbet
TEST_05895,Common Tailorbird
TEST_05896,House Crow
TEST_05897,Indian Grey Hornbill
TEST_05898,Sarus Crane
TEST_05899,Ruddy Shelduck
TEST_05900,White-Breasted Kingfisher
TEST_05901,Ruddy Shelduck
TEST_05902,Ruddy Shelduck
TEST_05903,Cattle Egret
TEST_05904,Common Rosefinch
TEST_05905,Ruddy Shelduck
TEST_05906,Indian Grey Hornbill
TEST_05907,Common Tailorbird
TEST_05908,Coppersmith Barbet
TEST_05909,Ruddy Shelduck
TEST_05910,Ruddy Shelduck
TEST_05911,Ruddy Shelduck
TEST_05912,Jungle Babbler
TEST_05913,Sarus Crane
TEST_05914,Common Tailorbird
TEST_05915,Red-Wattled Lapwing
TEST_05916,Cattle Egret
TEST_05917,Rufous Treepie
TEST_05918,Common Tailorbird
TEST_05919,Gray Wagtail
TEST_05920,Rufous Treepie
TEST_05921,Ruddy Shelduck
TEST_05922,Cattle Egret
TEST_05923,Ruddy Shelduck
TEST_05924,Brown-Headed Barbet
TEST_05925,Common Tailorbird
TEST_05926,House Crow
TEST_05927,Brown-Headed Barbet
TEST_05928,Common Tailorbird
TEST_05929,Common Kingfisher
TEST_05930,Indian Grey Hornbill
TEST_05931,Red-Wattled Lapwing
TEST_05932,Red-Wattled Lapwing
TEST_05933,Common Tailorbird
TEST_05934,Ruddy Shelduck
TEST_05935,White-Breasted Waterhen
TEST_05936,Common Tailorbird
TEST_05937,Ruddy Shelduck
TEST_05938,Common Tailorbird
TEST_05939,Jungle Babbler
TEST_05940,Common Rosefinch
TEST_05941,Ruddy Shelduck
TEST_05942,Indian Roller
TEST_05943,White-Breasted Kingfisher
TEST_05944,Red-Wattled Lapwing
TEST_05945,Indian Roller
TEST_05946,Ruddy Shelduck
TEST_05947,Common Rosefinch
TEST_05948,Cattle Egret
TEST_05949,Ruddy Shelduck
TEST_05950,Ruddy Shelduck
TEST_05951,Common Rosefinch
TEST_05952,Common Myna
TEST_05953,Indian Grey Hornbill
TEST_05954,Asian Green Bee-Eater
TEST_05955,Ruddy Shelduck
TEST_05956,Common Tailorbird
TEST_05957,Hoopoe
TEST_05958,Common Kingfisher
TEST_05959,Common Tailorbird
TEST_05960,Brown-Headed Barbet
TEST_05961,Red-Wattled Lapwing
TEST_05962,Ruddy Shelduck
TEST_05963,Common Tailorbird
TEST_05964,Hoopoe
TEST_05965,Coppersmith Barbet
TEST_05966,Jungle Babbler
TEST_05967,Ruddy Shelduck
TEST_05968,Cattle Egret
TEST_05969,Indian Grey Hornbill
TEST_05970,Red-Wattled Lapwing
TEST_05971,Jungle Babbler
